,location,ticket_number,issued_date,description,status,dayofweek,hourofday,lat,lon,count,amount
150,300 WAVERLY AVE,230700631,2023/01/30 10:12:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Third Notice,Monday,10,43.0400816,-76.1317789,1,60
151,300 WAVERLY AVE,230700632,2023/01/30 10:14:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Monday,10,43.0400816,-76.1317789,1,25
152,300 WAVERLY AVE,230700634,2023/01/30 10:16:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,Monday,10,43.0400816,-76.1317789,1,25
153,300 WAVERLY AVE,230700633,2023/01/30 10:15:00+00,NONE/ONE LICENSE PLATE/ALL VTL402-1,Third Notice,Monday,10,43.0400816,-76.1317789,1,25
154,300 WAVERLY AVE,230700635,2023/01/30 10:17:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Third Notice,Monday,10,43.0400816,-76.1317789,1,25
155,300 WAVERLY AVE,230700636,2023/01/30 10:19:00+00,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Third Notice,Monday,10,43.0400816,-76.1317789,1,25
156,300 WAVERLY AVE,230900574,2023/01/30 14:49:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Monday,14,43.0400816,-76.1317789,1,60
157,300 WAVERLY AVE,230900575,2023/01/30 14:50:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Monday,14,43.0400816,-76.1317789,1,25
158,300 WAVERLY AVE,230900573,2023/01/30 14:49:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Monday,14,43.0400816,-76.1317789,1,25
159,300 WAVERLY AVE,230900577,2023/01/30 14:52:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Adjudication Pending ,Monday,14,43.0400816,-76.1317789,1,25
160,300 WAVERLY AVE,230900576,2023/01/30 14:50:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Monday,14,43.0400816,-76.1317789,1,60
161,300 WAVERLY AVE,230900578,2023/01/30 14:52:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Adjudication Pending ,Monday,14,43.0400816,-76.1317789,1,60
162,300 WAVERLY AVE,230900582,2023/01/30 14:54:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Third Notice,Monday,14,43.0400816,-76.1317789,1,60
163,300 WAVERLY AVE,230900581,2023/01/30 14:54:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Monday,14,43.0400816,-76.1317789,1,25
164,300 WAVERLY AVE,230900583,2023/01/30 14:55:00+00,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Adjudication Pending ,Monday,14,43.0400816,-76.1317789,1,100
165,300 WAVERLY AVE,230900586,2023/01/30 16:22:00+00,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Third Notice,Monday,16,43.0400816,-76.1317789,1,100
166,300 WAVERLY AVE,230100165,2023/01/30 16:22:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Monday,16,43.0400816,-76.1317789,1,25
167,300 WAVERLY AVE,230100166,2023/01/30 16:22:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Monday,16,43.0400816,-76.1317789,1,60
168,300 WAVERLY AVE,230900587,2023/01/30 16:26:00+00,PARKED IN LOADING ZONE/ALL CO15-329,Issued,Monday,16,43.0400816,-76.1317789,1,25
169,300 WAVERLY AVE,230700678,2023/02/01 09:54:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Wednesday,9,43.0400816,-76.1317789,1,25
170,300 WAVERLY AVE,230700679,2023/02/01 09:54:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Third Notice,Wednesday,9,43.0400816,-76.1317789,1,60
171,300 WAVERLY AVE,230700704,2023/02/01 11:13:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Wednesday,11,43.0400816,-76.1317789,1,25
172,300 WAVERLY AVE,230700707,2023/02/01 11:15:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Third Notice,Wednesday,11,43.0400816,-76.1317789,1,60
173,300 WAVERLY AVE,230700706,2023/02/01 11:15:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Wednesday,11,43.0400816,-76.1317789,1,25
174,300 WAVERLY AVE,230700705,2023/02/01 11:13:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Wednesday,11,43.0400816,-76.1317789,1,60
175,300 WAVERLY AVE,230700745,2023/02/02 12:28:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Thursday,12,43.0400816,-76.1317789,1,25
176,300 WAVERLY AVE,230700746,2023/02/02 12:28:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Thursday,12,43.0400816,-76.1317789,1,60
177,300 WAVERLY AVE,230700747,2023/02/02 12:29:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Thursday,12,43.0400816,-76.1317789,1,25
178,300 WAVERLY AVE,230700749,2023/02/02 12:31:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Thursday,12,43.0400816,-76.1317789,1,25
179,300 WAVERLY AVE,230700748,2023/02/02 12:29:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Thursday,12,43.0400816,-76.1317789,1,60
180,300 WAVERLY AVE,230700750,2023/02/02 12:31:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Thursday,12,43.0400816,-76.1317789,1,60
181,300 WAVERLY AVE,230700751,2023/02/02 12:32:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Thursday,12,43.0400816,-76.1317789,1,25
182,300 WAVERLY AVE,230700752,2023/02/02 12:32:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Thursday,12,43.0400816,-76.1317789,1,60
183,300 WAVERLY AVE,230700754,2023/02/02 12:33:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Issued,Thursday,12,43.0400816,-76.1317789,1,60
184,300 WAVERLY AVE,230700753,2023/02/02 12:33:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Issued,Thursday,12,43.0400816,-76.1317789,1,25
185,300 WAVERLY AVE,230100212,2023/02/02 14:19:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Adjudication Denied,Thursday,14,43.0400816,-76.1317789,1,60
186,300 WAVERLY AVE,230900642,2023/02/02 14:18:00+00,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Paid In Full,Thursday,14,43.0400816,-76.1317789,1,100
187,300 WAVERLY AVE,230100213,2023/02/02 14:19:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Adjudication Denied,Thursday,14,43.0400816,-76.1317789,1,25
188,300 WAVERLY AVE,230900643,2023/02/02 14:19:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Third Notice,Thursday,14,43.0400816,-76.1317789,1,25
189,300 WAVERLY AVE,230100215,2023/02/02 14:21:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Thursday,14,43.0400816,-76.1317789,1,25
190,300 WAVERLY AVE,230900644,2023/02/02 14:19:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Thursday,14,43.0400816,-76.1317789,1,25
191,300 WAVERLY AVE,230900645,2023/02/02 14:19:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Third Notice,Thursday,14,43.0400816,-76.1317789,1,60
192,300 WAVERLY AVE,230100214,2023/02/02 14:21:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Third Notice,Thursday,14,43.0400816,-76.1317789,1,60
193,300 WAVERLY AVE,230900579,2023/01/30 14:52:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Monday,14,43.0400816,-76.1317789,1,25
194,300 WAVERLY AVE,230900580,2023/01/30 14:52:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Monday,14,43.0400816,-76.1317789,1,60
195,300 WAVERLY AVE,230100236,2023/02/06 10:25:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Monday,10,43.0400816,-76.1317789,1,60
196,300 WAVERLY AVE,230100237,2023/02/06 10:25:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Monday,10,43.0400816,-76.1317789,1,25
197,300 WAVERLY AVE,230100238,2023/02/06 10:27:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Adjudication Pending ,Monday,10,43.0400816,-76.1317789,1,60
198,300 WAVERLY AVE,230100240,2023/02/06 10:27:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Adjudication Pending ,Monday,10,43.0400816,-76.1317789,1,25
199,300 WAVERLY AVE,230100239,2023/02/06 10:27:00+00,NONE/ONE LICENSE PLATE/ALL VTL402-1,Adjudication Pending ,Monday,10,43.0400816,-76.1317789,1,25
200,300 WAVERLY AVE,230100241,2023/02/06 10:29:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,Monday,10,43.0400816,-76.1317789,1,25
201,300 WAVERLY AVE,230100244,2023/02/06 10:37:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Third Notice,Monday,10,43.0400816,-76.1317789,1,60
202,300 WAVERLY AVE,230100245,2023/02/06 10:37:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Monday,10,43.0400816,-76.1317789,1,25
203,300 WAVERLY AVE,230100247,2023/02/06 10:40:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Monday,10,43.0400816,-76.1317789,1,25
204,300 WAVERLY AVE,230100246,2023/02/06 10:39:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Third Notice,Monday,10,43.0400816,-76.1317789,1,25
205,300 WAVERLY AVE,230100273,2023/02/07 09:46:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Third Notice,Tuesday,9,43.0400816,-76.1317789,1,25
206,300 WAVERLY AVE,230100286,2023/02/07 11:46:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Tuesday,11,43.0400816,-76.1317789,1,60
207,300 WAVERLY AVE,230100288,2023/02/07 11:48:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Tuesday,11,43.0400816,-76.1317789,1,60
208,300 WAVERLY AVE,230100287,2023/02/07 11:46:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Tuesday,11,43.0400816,-76.1317789,1,25
209,300 WAVERLY AVE,230100290,2023/02/07 11:50:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Tuesday,11,43.0400816,-76.1317789,1,60
210,300 WAVERLY AVE,230100289,2023/02/07 11:48:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Tuesday,11,43.0400816,-76.1317789,1,25
211,300 WAVERLY AVE,230100291,2023/02/07 11:50:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Tuesday,11,43.0400816,-76.1317789,1,25
212,300 WAVERLY AVE,230100292,2023/02/07 11:52:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Tuesday,11,43.0400816,-76.1317789,1,25
213,300 WAVERLY AVE,230100293,2023/02/07 11:52:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Third Notice,Tuesday,11,43.0400816,-76.1317789,1,60
214,300 WAVERLY AVE,230100294,2023/02/07 11:53:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Tuesday,11,43.0400816,-76.1317789,1,60
215,300 WAVERLY AVE,230100295,2023/02/07 11:53:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Tuesday,11,43.0400816,-76.1317789,1,25
216,300 WAVERLY AVE,230900669,2023/02/07 13:50:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Issued,Tuesday,13,43.0400816,-76.1317789,1,25
217,300 WAVERLY AVE,230900670,2023/02/07 13:50:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Issued,Tuesday,13,43.0400816,-76.1317789,1,60
218,300 WAVERLY AVE,230100337,2023/02/08 14:09:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Third Notice,Wednesday,14,43.0400816,-76.1317789,1,25
219,300 WAVERLY AVE,230100335,2023/02/08 14:09:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Third Notice,Wednesday,14,43.0400816,-76.1317789,1,60
220,300 WAVERLY AVE,230900698,2023/02/08 14:09:00+00,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Third Notice,Wednesday,14,43.0400816,-76.1317789,1,100
221,300 WAVERLY AVE,230100336,2023/02/08 14:09:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Wednesday,14,43.0400816,-76.1317789,1,25
222,300 WAVERLY AVE,230100338,2023/02/08 14:11:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Wednesday,14,43.0400816,-76.1317789,1,60
223,300 WAVERLY AVE,230100339,2023/02/08 14:11:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Wednesday,14,43.0400816,-76.1317789,1,25
224,300 WAVERLY AVE,230900700,2023/02/08 14:11:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Third Notice,Wednesday,14,43.0400816,-76.1317789,1,60
225,300 WAVERLY AVE,230900699,2023/02/08 14:11:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Wednesday,14,43.0400816,-76.1317789,1,25
226,300 WAVERLY AVE,230900701,2023/02/08 14:11:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Third Notice,Wednesday,14,43.0400816,-76.1317789,1,25
227,300 WAVERLY AVE,230900703,2023/02/08 14:12:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Third Notice,Wednesday,14,43.0400816,-76.1317789,1,60
228,300 WAVERLY AVE,230900702,2023/02/08 14:12:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Wednesday,14,43.0400816,-76.1317789,1,25
229,300 WAVERLY AVE,230100341,2023/02/08 14:13:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Wednesday,14,43.0400816,-76.1317789,1,25
230,300 WAVERLY AVE,230100340,2023/02/08 14:13:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Wednesday,14,43.0400816,-76.1317789,1,60
231,300 WAVERLY AVE,230700800,2023/02/08 15:53:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Wednesday,15,43.0400816,-76.1317789,1,25
232,300 WAVERLY AVE,230700801,2023/02/08 15:53:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Third Notice,Wednesday,15,43.0400816,-76.1317789,1,60
233,300 WAVERLY AVE,230700802,2023/02/08 15:54:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Issued,Wednesday,15,43.0400816,-76.1317789,1,25
234,300 WAVERLY AVE,230700803,2023/02/08 15:54:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Issued,Wednesday,15,43.0400816,-76.1317789,1,60
235,300 WAVERLY AVE,230700804,2023/02/08 15:55:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Wednesday,15,43.0400816,-76.1317789,1,25
236,300 WAVERLY AVE,230700805,2023/02/08 15:55:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Wednesday,15,43.0400816,-76.1317789,1,60
237,300 WAVERLY AVE,230100348,2023/02/09 09:39:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Thursday,9,43.0400816,-76.1317789,1,60
238,300 WAVERLY AVE,230100349,2023/02/09 09:39:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Thursday,9,43.0400816,-76.1317789,1,25
239,300 WAVERLY AVE,230100351,2023/02/09 09:40:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Thursday,9,43.0400816,-76.1317789,1,60
240,300 WAVERLY AVE,230100350,2023/02/09 09:40:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Thursday,9,43.0400816,-76.1317789,1,25
241,300 WAVERLY AVE,230100353,2023/02/09 09:42:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Third Notice,Thursday,9,43.0400816,-76.1317789,1,60
242,300 WAVERLY AVE,230100352,2023/02/09 09:42:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Thursday,9,43.0400816,-76.1317789,1,25
243,300 WAVERLY AVE,230100367,2023/02/10 11:02:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Friday,11,43.0400816,-76.1317789,1,60
244,300 WAVERLY AVE,230100368,2023/02/10 11:02:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Friday,11,43.0400816,-76.1317789,1,25
245,300 WAVERLY AVE,230100369,2023/02/10 11:03:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Adjudication Pending ,Friday,11,43.0400816,-76.1317789,1,60
246,300 WAVERLY AVE,230100370,2023/02/10 11:03:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Adjudication Pending ,Friday,11,43.0400816,-76.1317789,1,25
247,300 WAVERLY AVE,230100372,2023/02/10 13:56:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Third Notice,Friday,13,43.0400816,-76.1317789,1,60
248,300 WAVERLY AVE,230100371,2023/02/10 13:56:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Friday,13,43.0400816,-76.1317789,1,25
249,300 WAVERLY AVE,230100373,2023/02/10 13:58:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Friday,13,43.0400816,-76.1317789,1,60
250,300 WAVERLY AVE,230100374,2023/02/10 13:58:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Friday,13,43.0400816,-76.1317789,1,25
251,300 WAVERLY AVE,230100378,2023/02/10 14:00:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Friday,14,43.0400816,-76.1317789,1,25
252,300 WAVERLY AVE,230100377,2023/02/10 14:00:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Friday,14,43.0400816,-76.1317789,1,60
253,300 WAVERLY AVE,230100375,2023/02/10 13:58:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Friday,13,43.0400816,-76.1317789,1,60
254,300 WAVERLY AVE,230100376,2023/02/10 13:58:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Friday,13,43.0400816,-76.1317789,1,25
255,300 WAVERLY AVE,231501086,2023/02/14 17:55:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Tuesday,17,43.0400816,-76.1317789,1,25
256,300 WAVERLY AVE,231501085,2023/02/14 17:54:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Second Notice,Tuesday,17,43.0400816,-76.1317789,1,25
257,300 WAVERLY AVE,231501087,2023/02/14 17:56:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Tuesday,17,43.0400816,-76.1317789,1,25
258,300 WAVERLY AVE,231501088,2023/02/14 17:59:00+00,NONE/ONE LICENSE PLATE/ALL VTL402-1,Paid In Full,Tuesday,17,43.0400816,-76.1317789,1,25
259,300 WAVERLY AVE,231501215,2023/02/18 16:34:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Void Approved,Saturday,16,43.0400816,-76.1317789,1,0
260,300 WAVERLY AVE,231300892,2023/02/18 16:34:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Saturday,16,43.0400816,-76.1317789,1,25
261,300 WAVERLY AVE,230100496,2023/02/18 16:34:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Saturday,16,43.0400816,-76.1317789,1,25
262,300 WAVERLY AVE,230100497,2023/02/18 16:35:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Saturday,16,43.0400816,-76.1317789,1,25
263,300 WAVERLY AVE,231501216,2023/02/18 16:35:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Saturday,16,43.0400816,-76.1317789,1,25
264,300 WAVERLY AVE,231501217,2023/02/18 16:36:00+00,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Third Notice,Saturday,16,43.0400816,-76.1317789,1,100
265,300 WAVERLY AVE,231300893,2023/02/18 16:36:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Saturday,16,43.0400816,-76.1317789,1,25
266,300 WAVERLY AVE,231501218,2023/02/18 16:37:00+00,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Third Notice,Saturday,16,43.0400816,-76.1317789,1,100
267,300 WAVERLY AVE,231300894,2023/02/18 16:36:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Third Notice,Saturday,16,43.0400816,-76.1317789,1,25
268,300 WAVERLY AVE,230100498,2023/02/18 16:36:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Saturday,16,43.0400816,-76.1317789,1,25
269,300 WAVERLY AVE,231300895,2023/02/18 16:37:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Void Approved,Saturday,16,43.0400816,-76.1317789,1,0
270,300 WAVERLY AVE,230100499,2023/02/18 16:38:00+00,UNINSPECTED/ ALL TIMES VTL 306-B,Third Notice,Saturday,16,43.0400816,-76.1317789,1,25
271,300 WAVERLY AVE,231501219,2023/02/18 16:37:00+00,NONE/ONE LICENSE PLATE/ALL VTL402-1,Third Notice,Saturday,16,43.0400816,-76.1317789,1,25
272,300 WAVERLY AVE,230100530,2023/02/21 09:53:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Third Notice,Tuesday,9,43.0400816,-76.1317789,1,25
273,300 WAVERLY AVE,230100573,2023/02/22 10:11:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Wednesday,10,43.0400816,-76.1317789,1,60
274,300 WAVERLY AVE,230100574,2023/02/22 10:11:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Wednesday,10,43.0400816,-76.1317789,1,25
275,300 WAVERLY AVE,230100575,2023/02/22 10:12:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Third Notice,Wednesday,10,43.0400816,-76.1317789,1,60
276,300 WAVERLY AVE,230100576,2023/02/22 10:12:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Wednesday,10,43.0400816,-76.1317789,1,25
277,300 WAVERLY AVE,230100581,2023/02/22 10:38:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Wednesday,10,43.0400816,-76.1317789,1,25
278,300 WAVERLY AVE,230100580,2023/02/22 10:38:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Third Notice,Wednesday,10,43.0400816,-76.1317789,1,60
279,300 WAVERLY AVE,409376D,2023/02/16 11:09:00+00,NO STANDING 9 AM - 6 PM CO15-364,Paid In Full,Thursday,11,43.0400816,-76.1317789,1,25
280,300 WAVERLY AVE,230100591,2023/02/22 13:38:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Third Notice,Wednesday,13,43.0400816,-76.1317789,1,60
281,300 WAVERLY AVE,230100592,2023/02/22 13:38:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Wednesday,13,43.0400816,-76.1317789,1,25
282,300 WAVERLY AVE,230100593,2023/02/22 13:43:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Wednesday,13,43.0400816,-76.1317789,1,60
283,300 WAVERLY AVE,230100595,2023/02/22 13:44:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Second Notice,Wednesday,13,43.0400816,-76.1317789,1,60
284,300 WAVERLY AVE,230100594,2023/02/22 13:43:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Wednesday,13,43.0400816,-76.1317789,1,25
285,300 WAVERLY AVE,230100596,2023/02/22 13:44:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Second Notice,Wednesday,13,43.0400816,-76.1317789,1,25
286,300 WAVERLY AVE,230100599,2023/02/22 13:47:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Wednesday,13,43.0400816,-76.1317789,1,60
287,300 WAVERLY AVE,230100597,2023/02/22 13:46:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Wednesday,13,43.0400816,-76.1317789,1,60
288,300 WAVERLY AVE,230100598,2023/02/22 13:46:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Wednesday,13,43.0400816,-76.1317789,1,25
289,300 WAVERLY AVE,230100600,2023/02/22 13:47:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Wednesday,13,43.0400816,-76.1317789,1,25
290,300 WAVERLY AVE,230100601,2023/02/22 13:48:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Wednesday,13,43.0400816,-76.1317789,1,60
291,300 WAVERLY AVE,230100602,2023/02/22 13:48:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Wednesday,13,43.0400816,-76.1317789,1,25
292,300 WAVERLY AVE,230100610,2023/02/23 09:40:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Thursday,9,43.0400816,-76.1317789,1,25
293,300 WAVERLY AVE,230100609,2023/02/23 09:40:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,Thursday,9,43.0400816,-76.1317789,1,60
294,300 WAVERLY AVE,230100611,2023/02/23 09:42:00+00,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Adjudication Pending ,Thursday,9,43.0400816,-76.1317789,1,25
295,300 WAVERLY AVE,230100612,2023/02/23 09:42:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Adjudication Pending ,Thursday,9,43.0400816,-76.1317789,1,25
296,300 WAVERLY AVE,230100613,2023/02/23 09:42:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Adjudication Pending ,Thursday,9,43.0400816,-76.1317789,1,60
297,300 WAVERLY AVE,230100614,2023/02/23 09:47:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,Thursday,9,43.0400816,-76.1317789,1,25
298,300 WAVERLY AVE,230100622,2023/02/23 11:04:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Thursday,11,43.0400816,-76.1317789,1,25
299,300 WAVERLY AVE,230100621,2023/02/23 11:04:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Third Notice,Thursday,11,43.0400816,-76.1317789,1,60
300,300 WAVERLY AVE,230100623,2023/02/23 11:05:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Third Notice,Thursday,11,43.0400816,-76.1317789,1,60
301,300 WAVERLY AVE,230100624,2023/02/23 11:05:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Thursday,11,43.0400816,-76.1317789,1,25
302,300 WAVERLY AVE,409375D,2023/02/16 11:07:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Thursday,11,43.0400816,-76.1317789,1,25
303,300 WAVERLY AVE,409377D,2023/02/16 11:09:00+00,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Issued,Thursday,11,43.0400816,-76.1317789,1,100
304,300 WAVERLY AVE,230900783,2023/02/24 10:40:00+00,NO STOPPING ANY TIME CO15-316 (A)14,Third Notice,Friday,10,43.0400816,-76.1317789,1,25
305,300 WAVERLY AVE,230900784,2023/02/24 10:40:00+00,OBSTRUCTING TRAFFIC/ALL CO15-317,Third Notice,Friday,10,43.0400816,-76.1317789,1,60
